name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau Gloria (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,94,93.16806,0.83194,1,0,0,0,1,0
Chateau Cantenac Brown,2009,Bordeaux Red Blends,Margaux, Bordeaux, France,99.00,93,93.60002,-0.60002,1,0,0,0,1,0
Chateau Canon,2005,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.00,94,93.89282,0.10718,1,0,0,0,1,0
Chateau Canon (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,144.99,96,93.93666,2.06334,1,0,0,0,1,0
Chateau Sociando-Mallet  (Futures Pre-Sale),2009,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,54.99,94,93.27786,0.72214,1,0,0,0,1,0
Chateau Smith Haut Lafitte (Futures Pre-Sale),2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,124.99,96,93.79027,2.20973,1,0,0,0,1,0
Chateau Saint-Pierre (Futures Pre-Sale),2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,74.99,93,93.42426,-0.42426,1,0,0,0,1,0
Chateau Quinault l'Enclos (Futures Pre-sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,34.99,93,93.13147,-0.13147,1,0,0,0,1,0
Chateau Pontet-Canet,2008,Bordeaux Red Blends,Pauillac, Bordeaux, France,139.99,93,93.90006,-0.90006,1,0,0,0,1,0
Chateau Pontet-Canet (Futures Pre-Sale),2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,149.79,98,93.97180,4.02820,1,0,0,0,1,0
Chateau Malartic-Lagraviere (Futures Pre-Sale),2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,74.99,93,93.42426,-0.42426,1,0,0,0,1,0
Chateau LaTour-Martillac,2005,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,85.00,93,93.49754,-0.49754,1,0,0,0,1,0
Chateau Chauvin (Futures Pre-sale),2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,42.99,91,93.19003,-2.19003,1,0,0,0,1,0
Ornellaia (slightly scuffed label),2007,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,249.97,98,94.49420,3.50580,1,0,0,1,0,0
Chateau Brane-Cantenac (Futures Pre-Sale),2009,Bordeaux Red Blends,Margaux, Bordeaux, France,74.49,93,93.42061,-0.42061,1,0,0,0,1,0
Chateau Olivier (Futures Pre-Sale),2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,31.79,92,93.10804,-1.10804,1,0,0,0,1,0
Chateau Rauzan-Segla,2006,Bordeaux Red Blends,Margaux, Bordeaux, France,89.99,92,93.53407,-1.53407,1,0,0,0,1,0
Chateau Rauzan-Segla (Futures Pre-Sale),2009,Bordeaux Red Blends,Margaux, Bordeaux, France,94.99,97,93.57066,3.42934,1,0,0,0,1,0
